id,userguid,username,name,description,type,range,value,weight,curseId,effectValue,damage,armorSlot,effectOn,effectToPc,effectToPcValue,weaponEffectType,weaponEffectColor,imageId,imageName,imagePath,imageAssetType,imageIsPublic,imageIsActive,soundId,soundName,soundPath,soundAssetType,soundIsPublic,soundIsActive,isPublic,isTwoHanded,uses,createdAt,updatedAt
102,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Glassblower's Tools,"These special tools include the items needed to pursue a craft or trade. The table shows examples of the most common types of tools, each providing items related to a single craft. Proficiency with a set of artisan's tools lets you add your proficiency bonus to any ability checks you make using the tools in your craft. Each type of artisan's tools requires a separate proficiency.",other,1,30,5,,0,0,,,,0,Blood,#cc0000,740,item-102-glassblower-s-tools.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-102-glassblower-s-tools.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:21.788869-05,2026-05-20 11:04:21.788869-05
345,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Gloves of Missile Snaring,"These gloves seem to almost meld into your hands when you don them. When a ranged weapon attack hits you while you're wearing them, you can use your reaction to reduce the damage by 1d10 + your Dexterity modifier, provided that you have a free hand. If you reduce the damage to 0, you can catch the missile if it is small enough for you to hold in that hand.",other,1,500,1,,0,0,Hands,,,0,Arcane,#8800cc,873,item-345-gloves-of-missile-snaring.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-345-gloves-of-missile-snaring.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:23.699728-05,2026-05-20 11:48:23.699728-05
346,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Gloves of Swimming and Climbing,"While wearing these gloves, climbing and swimming don't cost you extra movement, and you gain a +5 bonus to Strength (Athletics) checks made to climb or swim.",other,1,500,1,,0,0,Hands,,,0,Arcane,#8800cc,874,item-346-gloves-of-swimming-and-climbing.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-346-gloves-of-swimming-and-climbing.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:23.780353-05,2026-05-20 11:48:23.780353-05
347,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Goggles of Night,"While wearing these dark lenses, you have darkvision out to a range of 60 feet. If you already have darkvision, wearing the goggles increases its range by 60 feet.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,875,item-347-goggles-of-night.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-347-goggles-of-night.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:23.860146-05,2026-05-20 11:48:23.860146-05
300,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Gold Dragon Scale Mail,"Dragon scale mail is made of the scales of a gold dragon. Sometimes dragons collect their cast-off scales and gift them to humanoids. Other times, hunters carefully skin and preserve the hide of a dead dragon. In either case, dragon scale mail is highly valued.",armor,1,50000,1,,1,0,Body,AC,,0,Arcane,#8800cc,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:18.671863-05,2026-05-21 17:41:48.646582-05
330,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Golden Lions Figurine of Wondrous Power,"A figurine of wondrous power is a statuette of a beast small enough to fit in a pocket. If you use an action to speak the command word and throw the figurine to a point on the ground within 60 feet of you, the figurine becomes a living creature. If the space where the creature would appear is occupied by other creatures or objects, or if there isn't enough space for the creature, the figurine doesn't become a creature.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,864,item-330-golden-lions-figurine-of-wondrous-power.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-330-golden-lions-figurine-of-wondrous-power.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:21.990638-05,2026-05-20 11:48:21.990638-05
103,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Grappling hook,Adventuring Gear.,other,1,2,4,,0,0,,,,0,Blood,#cc0000,741,item-103-grappling-hook.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-103-grappling-hook.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:21.88509-05,2026-05-20 11:04:21.88509-05
244,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Gray Bag of Tricks,"This ordinary bag, made from gray cloth, appears empty. Reaching inside the bag, however, reveals the presence of a small, fuzzy object. The bag weighs 1/2 pound.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,810,item-244-gray-bag-of-tricks.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-244-gray-bag-of-tricks.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:11.927805-05,2026-05-20 11:48:11.927805-05
9,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Great Sword,A two-handed broadsword of immense cutting power.,weapon,1,22,10,,0,4,,,,0,Blood,#cc0000,28,Great Sword,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207466357-4ae7a514-great-sword.png,Item-Weapon,true,true,,,,,,,true,true,,2026-04-26 16:03:07.994877-05,2026-04-26 16:03:07.994877-05
104,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Greataxe,Martial Melee. Deals 1d12 Slashing damage.,weapon,1,30,7,,0,12,,,,0,Blood,#cc0000,29,Battle Axe,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207507209-cbeb1e99-battle-axe1.jpg,Item-Weapon,true,true,,,,,,,false,true,,2026-05-20 11:04:21.978163-05,2026-05-21 17:41:48.602175-05
105,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Greatclub,Simple Melee. Deals 1d8 Bludgeoning damage.,weapon,1,1,10,,0,8,,,,0,Blood,#cc0000,27,War Hammer,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207278855-e30b1fcc-war-hammer3.jpg,Item-Weapon,true,true,,,,,,,false,true,,2026-05-20 11:04:22.067672-05,2026-05-21 17:41:48.602668-05
106,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Greatsword,Martial Melee. Deals 2d6 Slashing damage.,weapon,1,50,6,,0,12,,,,0,Blood,#cc0000,28,Great Sword,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207466357-4ae7a514-great-sword.png,Item-Weapon,true,true,,,,,,,false,true,,2026-05-20 11:04:22.147452-05,2026-05-21 17:41:48.6039-05
301,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Green Dragon Scale Mail,"Dragon scale mail is made of the scales of a green dragon. Sometimes dragons collect their cast-off scales and gift them to humanoids. Other times, hunters carefully skin and preserve the hide of a dead dragon. In either case, dragon scale mail is highly valued.",armor,1,50000,1,,1,0,Body,AC,,0,Arcane,#8800cc,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:18.803864-05,2026-05-21 17:41:48.646945-05
8,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Halberd,A polearm combining axe blade and spear point. Two-handed.,weapon,1,20,8,,0,4,,,,0,Blood,#cc0000,26,Halberd,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207243225-8859b1b7-halberd3.png,Item-Weapon,true,true,,,,,,,true,true,,2026-04-26 16:03:07.994877-05,2026-04-26 16:03:07.994877-05
107,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Half Plate Armor,Medium armor. AC 15. Imposes disadvantage on Stealth checks.,armor,1,750,40,,15,0,Body,AC,,0,Blood,#cc0000,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:04:22.35882-05,2026-05-21 17:41:48.604578-05
108,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Hammer,Adventuring Gear.,other,1,1,3,,0,0,,,,0,Blood,#cc0000,35,Mace,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207993266-cc86220f-mace.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:22.772621-05,2026-05-21 17:41:48.605246-05
348,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Hammer of Thunderbolts,You gain a +1 bonus to attack and damage rolls made with this magic weapon.,weapon,1,100000,1,,0,4,,,,0,Arcane,#8800cc,24,Short Bow,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207119573-bfb9a32d-shortbow.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:23.94396-05,2026-05-21 17:41:48.657744-05
109,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Hammer, sledge",Adventuring Gear.,other,1,2,10,,0,0,,,,0,Blood,#cc0000,27,War Hammer,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207278855-e30b1fcc-war-hammer3.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:22.876315-05,2026-05-21 17:41:48.606068-05
110,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Handaxe,Simple Melee. Deals 1d6 Slashing damage.,weapon,1,5,2,,0,6,,,,0,Blood,#cc0000,29,Battle Axe,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207507209-cbeb1e99-battle-axe1.jpg,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:22.975958-05,2026-05-21 17:41:48.606696-05
349,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Handy Haversack,"This backpack has a central pouch and two side pouches, each of which is an extradimensional space. Each side pouch can hold up to 20 pounds of material, not exceeding a volume of 2 cubic feet. The large central pouch can hold up to 8 cubic feet or 80 pounds of material. The backpack always weighs 5 pounds, regardless of its contents.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,876,item-349-handy-haversack.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-349-handy-haversack.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:24.033521-05,2026-05-20 11:48:24.033521-05
350,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Hat of Disguise,"While wearing this hat, you can use an action to cast the disguise self spell from it at will. The spell ends if the hat is removed.",other,1,500,1,,0,0,Head,,,0,Arcane,#8800cc,877,item-350-hat-of-disguise.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-350-hat-of-disguise.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:24.14291-05,2026-05-20 11:48:24.14291-05
351,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Headband of Intellect,Your Intelligence score is 19 while you wear this headband. It has no effect on you if your Intelligence is already 19 or higher.,other,1,500,1,,0,0,Head,,,0,Arcane,#8800cc,69,helmet,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1777753269899-c0e84361-helmet.png,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:24.316758-05,2026-05-21 17:41:48.658203-05
111,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Healer's Kit,"This kit is a leather pouch containing bandages, salves, and splints. The kit has ten uses. As an action, you can expend one use of the kit to stabilize a creature that has 0 hit points, without needing to make a Wisdom (Medicine) check.",other,1,5,3,,0,0,,,,0,Blood,#cc0000,742,item-111-healer-s-kit.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-111-healer-s-kit.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:23.057327-05,2026-05-20 11:04:23.057327-05
352,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Helm of Brilliance,"This dazzling helm is set with 1d10 diamonds, 2d10 rubies, 3d10 fire opals, and 4d10 opals. Any gem pried from the helm crumbles to dust. When all the gems are removed or destroyed, the helm loses its magic.",other,1,50000,1,,0,0,Head,,,0,Arcane,#8800cc,878,item-352-helm-of-brilliance.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-352-helm-of-brilliance.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:24.49404-05,2026-05-20 11:48:24.49404-05
353,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Helm of Comprehending Languages,"While wearing this helm, you can use an action to cast the comprehend languages spell from it at will.",other,1,500,1,,0,0,Head,,,0,Arcane,#8800cc,879,item-353-helm-of-comprehending-languages.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-353-helm-of-comprehending-languages.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:24.635942-05,2026-05-20 11:48:24.635942-05
354,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Helm of Telepathy,"While wearing this helm, you can use an action to cast the detect thoughts spell (save DC 13) from it. As long as you maintain concentration on the spell, you can use a bonus action to send a telepathic message to a creature you are focused on. It can reply-using a bonus action to do so-while your focus on it continues.",other,1,500,1,,0,0,Head,,,0,Arcane,#8800cc,880,item-354-helm-of-telepathy.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-354-helm-of-telepathy.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:25.052053-05,2026-05-20 11:48:25.052053-05
355,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Helm of Teleportation,"This helm has 3 charges. While wearing it, you can use an action and expend 1 charge to cast the teleport spell from it. The helm regains 1d3",other,1,5000,1,,0,0,Head,,,0,Arcane,#8800cc,881,item-355-helm-of-teleportation.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-355-helm-of-teleportation.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:25.134828-05,2026-05-20 11:48:25.134828-05
30,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Helment,a cheep helmet,armor,0,2,0,,2,10,head,,Stamina,2,Blood,#cc0000,69,helmet,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1777753269899-c0e84361-helmet.png,Item-Armor,true,true,,,,,,,true,false,,2026-05-02 15:21:14.303079-05,2026-05-02 15:21:14.303079-05
112,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Herbalism Kit,"This kit contains a variety of instruments such as clippers, mortar and pestle, and pouches and vials used by herbalists to create remedies and potions. Proficiency with this kit lets you add your proficiency bonus to any ability checks you make to identify or apply herbs. Also, proficiency with this kit is required to create antitoxin and potions of healing.",other,1,5,3,,0,0,,,,0,Blood,#cc0000,743,item-112-herbalism-kit.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-112-herbalism-kit.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:23.141742-05,2026-05-20 11:04:23.141742-05
113,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Hide Armor,Medium armor. AC 12.,armor,1,10,12,,12,0,Body,AC,,0,Blood,#cc0000,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:04:23.307721-05,2026-05-21 17:41:48.607224-05
356,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Holy Avenger,"You gain a +3 bonus to attack and damage rolls made with this magic weapon. When you hit a fiend or an undead with it, that creature takes an extra 2d10 radiant damage.",weapon,1,100000,1,,0,6,,,,0,Arcane,#8800cc,33,Silver Dagger,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207756925-69c63bf0-silver-dagger.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:25.213123-05,2026-05-21 17:41:48.658736-05
114,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Holy water (flask),"As an action, you can splash the contents of this flask onto a creature within 5 feet of you or throw it up to 20 feet, shattering it on impact. In either case, make a ranged attack against a target creature, treating the holy water as an improvised weapon.",other,1,25,1,,0,0,,,,0,Blood,#cc0000,41,Potion Green,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776211693488-6384b893-potions4.jpg,Potion,true,true,,,,,,,false,false,,2026-05-20 11:04:23.393388-05,2026-05-21 17:41:48.607789-05
115,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Horn,"Several of the most common types of musical instruments are shown on the table as examples. If you have proficiency with a given musical instrument, you can add your proficiency bonus to any ability checks you make to play music with the instrument. A bard can use a musical instrument as a spellcasting focus. Each type of musical instrument requires a separate proficiency.",other,1,3,2,,0,0,,,,0,Blood,#cc0000,744,item-115-horn.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-115-horn.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:23.487904-05,2026-05-20 11:04:23.487904-05
357,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Horn of Blasting,"You can use an action to speak the horn's command word and then blow the horn, which emits a thunderous blast in a 30-foot cone that is audible 600 feet away. Each creature in the cone must make a DC 15 Constitution saving throw. On a failed save, a creature takes 5d6 thunder damage and is deafened for 1 minute. On a successful save, a creature takes half as much damage and isn't deafened. Creatures and objects made of glass or crystal have disadvantage on the saving throw and take 10d6 thunder ",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,882,item-357-horn-of-blasting.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-357-horn-of-blasting.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:25.290817-05,2026-05-20 11:48:25.290817-05
